item_id,item_name,domain,review_text,rating
B00W2S9MBG,"Pioneer 6.2"" Double DIN 2DIN Touchscreen AM/FM DVD MP3 WMA CD Player USB Bluetooth with JDM 170° Rear View Back-up Camera",Mobile_Electronics,3,"Im going to give this product a 3 star.<br />I'm going to start by saying that this budget head unit is pretty awesome for the money you spend. It is also partly my fault that I didn't do a little more research before purchasing the product.<br /><br />Pros<br />-The bluetooth connection is awesome. Gives you the ability to listen to pandora and any other music app through your phone. When I use the mic to talk on the phone through the car, people are amazed at the quality of my voice. Im glad that this unit is so clear.<br />-You can play DVD's.....<br /><br />That's as far as I can go with the standouts.<br /><br />The issue i have for this is that, I cant really imagine many people using the DVD feature anymore, considering DVD or any kind of CD device is outdated technology, especially if you have a smart phone that you are connecting to this device. I bought this unit thinking I might be able to play youtube, and other video files on the screen. ONCE AGAIN PLAYING VIDEO/MEDIA FILES FROM YOUR SMARTPHONE CANNOT BE DONE WITH THIS UNIT! I have to capslock that statement in case people are thinking that this 2015 model unit would have that feature.<br /><br />In my defense I searched the pioneer's main website prior to purchasing to get some more details about this product. It had a little ad that showed the phone app that you can download to use with pioneer headunits. I mistakenly took that ad as a feature for this specific unit. That app does not work for this unit, unless someone can show me otherwise.<br /><br />Hope this helps a few of you guys."
B00J46XO9U,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)",Mobile_Electronics,5,They work great!
B00OX52T1Q,"Clip-Dat Blue Mini Clip MP3 Player w/ Black Button - Assembled, QC Tested, & Imaged by FairlyAdept -  Same Day Processing",Mobile_Electronics,4,"Got 3 of them, all work as advertised, when they finally go bad, I will recycle them. I use them at work."
B00QERR5CY,iXCC Multi pack Lightning cable,Mobile_Electronics,1,Zero stars. Ordered 2. 1 worked for 45 minutes the other worked 2 days.  Junk
B00VU7PGPQ,[New Element Series] iXCC MicroUSB cables,Mobile_Electronics,3,Received on time without issue for a great price.  Cables are very stiff.  Rolled them up for travel a few times now and found a few crimps in the sheathing after unrolling but they are still working fine.  My worry is that cables will develop on open circuit after a few months of use.  Time will tell.
B00C4ZKKQS,JENSEN USB & Auxiliary Audio Input Jack,Mobile_Electronics,5,"Worked as expected... and GREAT.  Easy to install, simple to use.  You just need a 1.5&#34; drill bit and a little bit of common sense."
B00J46XO9U,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)",Mobile_Electronics,5,Apple certified cables are the BEST.  Any others are inferior to the MFI certified ones.  Don't buy unless it says Apple MFI certified.
B00QERR5CY,iXCC Multi pack Lightning cable,Mobile_Electronics,1,"&#34;This accessory may not be supported&#34;. This cable does not appear to be certified and does not work with my iPhone 6. I bought two of them based on the great reviews, but they do not work."
B007UXNHGY,"Insten Universal Car Audio Cassette Adapter Compatible with Huawei Google Nexus 6P Samsung Galaxy S6/S7/S8 Edge Samsung Galaxy Note 4 / HTC One M7, Black",Mobile_Electronics,5,Fine fit and feel.
B00Z8D8VM8,"Thor 64 GB Slim 1.8"" LCD Mp3 Mp4 Player Media/Music/Audio Player with accessories(Purple Color)",Mobile_Electronics,1,These were returned.  Did not like it.
B00BD55HIG,Smartphone Talking Monkey,Mobile_Electronics,5,We got this for our daughter's 2 year birthday party since monkeys are her favourite thing. I also plug it into my phone for her when Dada calls from work and she just smiles and laughs. We both really enjoy this talking monkey.
B00MJCDPM2,Sentey LS-4460 B-Trek S8 Bluetooth Portable Stereo Speaker (Black),Mobile_Electronics,5,"A friend brought his to a BBQ we had and played music from his smart phone all day.  It was great but I didn't understand how it worked and couldn't really see a real use for it.  Then, as a gift, he bought my boyfriend one.  And showed me how it worked. I loved it so much I bought one for myself!  I use it with my laptop, my iphone, my ipad...it doesn't need to be plugged in (it charges when it is plugged into the laptop) and it was SOOOOO easy to connect.  I literally am the worst techy person (I don't have any music on my phone because I don't know how to get it on there!) and even I got the bluetooth to work.  I can listen to &#34;The Moth&#34; from my iphone or watch a movie on my laptop and actually hear what is going on.  I have other speakers that I bought through Amazon as well and I loved those.  But, what I like specifically about this is that it is bluetooth and it doesn't have to be plugged in. And the other speakers I can't use with my ipad or iphone.  I can actually listen to my iphone in the car.  And when my phone rings, it stops what I was listening to until I am done talking."
B004X84B5K,MIRROR MOUNT 3 way Aluminum with Stud for CB / Ham Radio Antenna Bracket - Workman RV1,Mobile_Electronics,5,Basic mount.. light wieght...
B00NG83IBQ,uxcell JDM Blue Glass 300mm Wide Convex Clip On Anti-Glare Rear View Mirror,Mobile_Electronics,2,It's not the convex mirror but will do I hope the other one I ordered 2 day ago come a convex one if not I WILL be returning that one
B00PUOSMI8,Hot Pink Accented Remote Cover for VW Volkswagen by First Midwest,Mobile_Electronics,5,My fave thing ever!!! Fits perfectly :)
B00QUKGDK0,"Amzdeal 9 Inch TFT LCD Car TV Monitor Headrest with DVD Player, Buildt-in Fm & IR Transmitters, 32 Bit Games & Controller USB Game Speaker Wireless FM & IR Transmitters for Car / Truck / SUV（One Black)",Mobile_Electronics,4,"Good customer service, quick to resolve product issues,  very helpful with returning product and quick to refund money.  Product was great quality just didn't work for my application."
B00J46XO9U,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)",Mobile_Electronics,5,Great charger
B004YDPBBW,"Mochie (Trademark) Genuine Leather Smart Cover Case (Black) with Stand for Apple iPad 2 Wifi / 3G Model 16GB, 32GB, 64GB",Mobile_Electronics,5,best case for my iPad
B00LAG4HN4,"iXCC Element II Lightning Cable 6ft, iPhone Charger, for iPhone 7 6s 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](White and Black)",Mobile_Electronics,5,"The longer cords are great, makes using the phone and iPad a lot easier because sitting is not as limited."
B00MJCDPM2,Sentey LS-4460 B-Trek S8 Bluetooth Portable Stereo Speaker (Black),Mobile_Electronics,5,"Purchased this Bluetooth Speaker for my daughter as a gift. We both love it, as well as all other Sentey products we have! Item is packaged really well to prevent damage, super fast shipping. Speaker itself is portable, a little heavier than others I've seen but not enough to be a hassle. It's made really well, I expect it will last quite awhile! Sound quality is amazing, I'd expect nothing less from Sentey!<br /><br />I RECEIVED THIS PRODUCT AT A DISCOUNT FOR MY HONEST AND UNBIASED REVIEW. ALL OPINIONS ARE MY OWN."
B00J46XO9U,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)",Mobile_Electronics,5,"Excellent Cables, they work just as described and have been great!"
B00Y0F37NI,Auto Car Seat Chair Side Bag Hanging Organizer car Storage Bag (red),Mobile_Electronics,3,Okay for the price you pay
B008GQ09JW,USB SD DVD MP3 FM Car Motorcycl Amplifier 20W+20W Remote Control Digital Display Blue,Mobile_Electronics,5,"Awesome amp!<br />I used:<br />- Kastar New LCD AC Adapter 12V 6A<br />- Audio Technica AT-LP60<br />- JBL Loft 40<br />Budget set up to play my records with decent sound :)<br /><br />Only thing i don't like with this are the lights, they're like christmas tree lights when it's on"
B00SSXGRJE,NPET DOSS Wearable Portable Halter Outdoor Sports Hands Free Mini Wireless Waist Drum Shape Bluetooth Speaker Green,Mobile_Electronics,5,"I got this for my child. I was not expecting anything spectacular, but it was very easy to use and set up. The minute you turn it on it is searching for a bluetooth device (good thing) . It is actually loud. You can only play this via bluetooth. No other audio input jack."
B00GPU5OH8,Lightahead® New Third generation Colorful Diamond Dancing Water Speaker Enhanced quality & features 2 in1 USB with Volume & other Controls LED Lamp (Black),Mobile_Electronics,5,So my brother digs them he hooked them up to his equipment.. He's into the whole DJ scene so our adds good vibes to the set!! Great birthday gift!!! I want some Bluetooth ones ^_^
B00J46XO9U,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)",Mobile_Electronics,5,Works great
B004W4KKGE,Sony Xplod XM-GTX6040 600W 4/3-Channel Car Stereo Amplifier - Customize & Amplify Sound From Your Car's Audio System!,Mobile_Electronics,5,Works great in my wife's little car. Installed myself.
B009CRMABY,ZHOL® NEW Am-fm Hidden Windshield Antenna Car Radio Truck,Mobile_Electronics,5,"This antena works great it pick ups hd Radio reception, even when driving, hook this up to my aftermarket radio since I did not want to look for my built in antena from the car it was in the back to much trouble, just plug this in and FM radio, I would recommend A +++++++"
B00MQFWI7K,"BestFire® New 2014 Portable Mini Bluetooth Speakers Metal Steel Wireless Smart Hands Free Speaker Subwoofer With FM Radio MP3 MP4 Player For iPhone iapd，ipad2，new ipad，ipad mini，iphone4/4s/5 Samsung Via SG Post Support SD Card Music Played HTC, SONY Ericsson, Nokia and Samsung, Millet, Huawei, ZTE, etc all kinds of bluetooth mobile phone and computer equipment such as various kinds of blu",Mobile_Electronics,5,"I've acquired numerous cheap Bluetooth speakers as a kind of hobby--some of them clearly intended to look and function like a JBL Pulse or a Beats Pill or a Jambox.  Some lasted 3 days: none served me for more than a month before breaking.  And most cost at least twice as much as this gold all-metal BT speaker that looks like the interchangeable lens for an SLR camera.<br /><br />In short, this is the only non-brand, inexpensive BT speaker that I could recommend and that I might give as a gift.  The audio quality is loud enough and decent for a speaker of this size, and the speaker has proven durable, lasting me for an entire year.<br /><br />Of course, there are a few caveats: You should not expect to hear much bass (or, for that matter, anything close to full-frequency sound).  Also, any reference to an FM radio is unlikely to have any relevance in the West, where all you're likely to receive is static.  Finally, my &#34;pre-2014&#34; version of this speaker charges with a &#34;mini SD&#34; connector (commonly used to transfer images from a digital camera to computer) instead of the more common &#34;micro SD&#34; connector."
B00MJCDPM2,Sentey LS-4460 B-Trek S8 Bluetooth Portable Stereo Speaker (Black),Mobile_Electronics,5,"Whenever I review an electronic, especially one dealing with audio output, people always wants to compare a high end unit to a value brand, when, in fact, its apples to oranges.I don't use my Infinity One portable speaker for the same sound output, situations, or locations as I do my JBL Charge 2. While part of it has to do with one being valued at almost triple the other- the majority of my reasoning is in the strengths one device has over the other. And yes, even in a much lower end device you are bound to find applications more suited to a $100 speaker than a $300 one. While one may deliver crisp expansive audio, the other may have a significantly longer battery standby life, for example.<br /><br />Primarily, for us, this bluetooth speaker has an appeal in the range of features it boasted at such an expendable price point. No one wants to hear their product is 'expendable,' but our brand loyalty to Sentey comes mostly from their execution of easy to use, functional, gaming products under a $50 price point. The convenience of Bluetooth devices lie in the portability of the product, and the vary nature of being portable puts a tech device in harms way from circumstances such as theft, water damage, and improper use (especially if your devices are used in communal circumstances.) While I would love to take my Infinity One to work at the marina and in the golf cart, my paycheck can't afford any mishaps around water or sticky hands from teenage skateboarders. In that case, I desire portable audio that is quick to setup, long lasting in life, and durable in design- with a price point under $50- so here we are testing the Sentey Bluetooth 4.0:<br /><br />Yays:<br /><br />*We always start with packaging- This speaker looks like it could have just come off Best Buy's shelf- It was packaged in a sturdy box inside an outer packaging sleeve. Not only did the box seem like it could withstand shipping and even continual storage, it was colorful and informative, something you don't often see in a value tech brand.<br /><br />*The design is very attractive- many 'bargain' bluetooth speakers come in bright gaudy colors that look and feel cheap- or targeted towards tweens. The slick black facing and 360 speaker design is very modern and style friendly for any geographic or setting. I love how the buttons on the top are inlaid under the rubber coated material so the speaker's operation is quite intuitive and seamless. While this speaker is not waterproof in a sense it could fall into water, the buttons on the top are all beneath the facing, so one could handle it with damp or wet hands without worry (this would be great in a kitchen when working on a recipe.)<br /><br />*This speaker includes a complimentary carry case, which you will want to use because the rubberized top and bottom coating seems to scuff easily. The case fits a little snug and has a drawstring close.<br /><br />*A big plus for me was the ability to play while plugged in- and the device even seemed to maintain or gain a charge while playing and charging. This mainly means I can use it as a stationary speaker in my office for an entire day without having to fuss with it.<br /><br />*Bluetooth pairing was quick, my devices located it on the first scan and there was no searching or fancy button configurations- simply turn it on and put your streaming device in Bluetooth discovery mode.<br /><br />*The product advertises up to 33 feet of connection thanks to Bluetooth 4.0 technology. This is a direct line of path claim- with minor obstructions such as furniture and a dresser, we maintained about a 15 foot connectivity. I COULD keep connectivity through the wall but this was a pretty direct proximity, best estimated at 8 to no more than 10 feet. When outside with no obstructions we successfully measured 30 feet of crisp, uninterrupted transmission.<br /><br />*I like that there is a direct on/off switch so there is never confusion about whether the speaker is on or off- this helps save battery life.<br /><br />*Speaking of battery life- This DOES have exceptional battery life for the value and clarity. On a full charge of Bluetooth wireless radio app streaming we've clocked 7 hours and 50 minutes play time.<br /><br />*The sound is stereo with 2 5 watt drivers for 10 watts total at about 125-250hz audio output. The bass on this speaker is fairly impressive for the price and size but not the same caliber as high output speakers you'd find over $200. In general, this speaker does beautifully with layered audio and instrumental heavy tracks- vocals can sound a little tinny at times (illustrated on the devices bluetooth calling feature) but in general what this device lacks in precision clarity (and don't get me wrong, it's great audio for the price range) it makes up in volume. Oh so very much volume. I can fill an entire veranda or pool deck with the output from this single portable speaker.<br /><br />Mehs:<br /><br />*While it seemed to turn 'on' out of the box, it would not pair- This is because it had no prior or residual charge. In general it's a pet peeve of mine when electronics don't include batteries, or a partial charge. No one wants to open a gift and have to wait hours to play with it.<br /><br />*Charge time from empty to full was long for a device of this size and output- it took nearly 3 hours (2 hours 45 minutes) to charge out of the box.<br /><br />*The upper and bottom material is a rubberized grip that is soft and slick but seems to scuff very easy.<br /><br />*The included cables aren't the highest quality or length. If you are an audiophile you likely have better quality cabled laying around- the charging cable, in particular fit a little snug for my liking. We use our own cables for aux and charging.<br /><br />*This claims to deliver big sound without the bulk- I feel it is one of the more bulky bluetooth speakers I own, especially for amp and bass output. Bulky can be a good thing, especially when you plan on using the speaker outdoors ad in social stations often. Bulky, in this case, also means it has weight in the hand and feels like it is built well- however, it certainly is not a dainty speaker.<br /><br />*It's hard to determine when you are done charging the speaker, and there's no real way to know how many hours or what percentage of battery life you have left. A visual queue or different colored light/patterns would be nice.<br /><br />In summary, this product performs at a believable range for it's list price of $69, and we've found it a great deal for the current asking price of $34 with prime. I like that this speaker has more of a presence than some of other other 'micro and portable bluetooth audio options and feel confident enough in the product that I would gift one to any casual to moderate music lover. I received a product discount in hopes I would share my honest thoughts and experiences, which I have done.for the value and clarity. On a full charge of Bluetooth wireless radio app streaming we've clocked 7 hours and 50 minutes play time.  *The sound is stereo with 2 5 watt drivers for 10 watts total at about 125-250hz audio output. The bass on this speaker is fairly impressive for the price and size but not the same caliber as high output speakers you'd find over $200. In general, this speaker does beautifully with layered audio and instrumental heavy tracks- vocals can sound a little tinny at times (illustrated on the devices bluetooth calling feature) but in general what this device lacks in precision clarity (and don't get me wrong, it's great audio for the price range) it makes up in volume. Oh so very much volume. I can fill an entire veranda or pool deck with the output from this single portable speaker.  Mehs:  *While it seemed to turn 'on' out of the box, it would not pair- This is because it had no prior or residual charge. In general it's a pet peeve of mine when electronics don't include batteries, or a partial charge. No one wants to open a gift and have to wait hours to play with it.  *Charge time from empty to full was long for a device of this size and output- it took nearly 3 hours (2 hours 45 minutes) to charge out of the box.  *The upper and bottom material is a rubberized grip that is soft and slick but seems to scuff very easy.  *The included cables aren't the highest quality or length. If you are an audiophile you likely have better quality cabled laying around- the charging cable, in particular fit a little snug for my liking. We use our own cables for aux and charging.  *This claims to deliver big sound without the bulk- I feel it is one of the more bulky bluetooth speakers I own, especially for amp and bass output. Bulky can be a good thing, especially when you plan on using the speaker outdoors ad in social stations often. Bulky, in this case, also means it has weight in the hand and feels like it is built well- however, it certainly is not adainty speaker.  *It's hard to determine when you are done charging the speaker, and there's no real way to know how many hours or what percentage of battery life you have left. A visual queue or different colored light/patterns would be nice.  In summary, this product performs at a believable range for it's list price of $69, and we've found it a great deal for the current asking price of $34 with prime. I like that this speaker has more of a presence than some of other other 'micro and portable bluetooth audio options and feel confident enough in the product that I would gift one to any casual to moderate music lover. I received a product discount in hopes I would share my honest thoughts and experiences, which I have done."
